Planechase,C,Rotting Rats,0.05
Planechase,C,Seat of the Synod,0.25
Planechase,C,Shepherd of Rot,0.8
Planechase,C,Silverglade Elemental,0.06
Planechase,U,Soulless One,0.5
Planechase,U,Sunhome Fortress of the Legion,0.3
Planechase,C,Terramorphic Expanse,0.06
Planechase,U,Thirst for Knowledge,0.52
Planechase,C,Tree of Tales,0.38
Planechase,U,Tribal Unity,0.12
Planechase,U,Undead Warchief,2.0
Planechase,C,Vault of Whispers,0.5
Planechase,U,Withered Wretch,0.08
Planechase 2012,C,Augury Owl,0.06
Planechase 2012,C,Aura Gnarlid,0.08
Planechase 2012,U,Auratouched Mage,0.05
Planechase 2012,U,Baleful Strix,0.65
Planechase 2012,U,Bloodbraid Elf,1.4
Planechase 2012,U,Boar Umbra,0.11
Planechase 2012,U,Brindle Shoat,0.27
Planechase 2012,U,Concentrate,0.06
Planechase 2012,C,Cultivate,0.65
Planechase 2012,C,Dimir Aqueduct,0.12
Planechase 2012,C,Dimir Infiltrator,0.21
Planechase 2012,U,Dowsing Shaman,0.06
Planechase 2012,U,Dreampod Druid,0.06
Planechase 2012,U,Farsight Mask,0.06
Planechase 2012,U,Felidar Umbra,0.6
Planechase 2012,U,Fires of Yavimaya,0.08
Planechase 2012,C,Fling,0.06
Planechase 2012,U,Fusion Elemental,0.05
Planechase 2012,U,Ghostly Prison,0.9
Planechase 2012,U,Guard Gomazoa,0.1
Planechase 2012,C,Hissing Iguanar,0.06
Planechase 2012,C,Hyena Umbra,0.75
Planechase 2012,U,Illusory Angel,0.08
Planechase 2012,U,Inkfathom Witch,0.06
Planechase 2012,U,Jwar Isle Refuge,0.08
Planechase 2012,U,Kazandu Refuge,0.06
Planechase 2012,U,Krosan Verge,0.52
Planechase 2012,C,Liliana's Specter,0.06
Planechase 2012,U,Lumberknot,0.06
Planechase 2012,U,Mammoth Umbra,0.16
Planechase 2012,C,Nest Invader,0.05
Planechase 2012,C,Ninja of the Deep Hours,0.25
Planechase 2012,U,Peregrine Drake,0.09
Planechase 2012,U,Pollenbright Wings,0.08
Planechase 2012,C,Rancor,1.6
Planechase 2012,C,See Beyond,0.06
Planechase 2012,U,Shardless Agent,0.75
Planechase 2012,C,Silhana Ledgewalker,0.23
Planechase 2012,U,Skarrg the Rage Pits,0.11
Planechase 2012,C,Snake Umbra,0.4
Planechase 2012,U,Spirit Mantle,0.36
Planechase 2012,U,Tainted Isle,2.7
Planechase 2012,C,Thorn-Thrash Viashino,0.06
Planechase 2012,U,Throat Slitter,0.75
Planechase 2012,U,Vivid Creek,0.06
Planechase 2012,U,Walker of Secret Ways,0.08
Planechase 2012,U,Wall of Blossoms,0.2
Planechase 2012,U,Whispersilk Cloak,0.24
Planechase Anthology,U,Arc Trail,0.06
Planechase Anthology,C,Augury Owl,0.11
Planechase Anthology,C,Aura Gnarlid,0.11
Planechase Anthology,C,Auramancer,0.06
Planechase Anthology,U,Auratouched Mage,0.06
Planechase Anthology,U,Baleful Strix,0.7
Planechase Anthology,U,Bituminous Blast,0.06
Planechase Anthology,U,Bloodbraid Elf,1.4
Planechase Anthology,U,Boar Umbra,0.11
Planechase Anthology,U,Brindle Shoat,0.36
Planechase Anthology,U,Brutalizer Exarch,0.06
Planechase Anthology,C,Cancel,0.06
Planechase Anthology,U,Concentrate,0.11
Planechase Anthology,C,Cultivate,0.33
Planechase Anthology,C,Dimir Aqueduct,0.21
Planechase Anthology,C,Dimir Infiltrator,0.11
Planechase Anthology,U,Enlisted Wurm,0.06
Planechase Anthology,U,Farsight Mask,0.11
Planechase Anthology,U,Felidar Umbra,0.38
Planechase Anthology,U,Fires of Yavimaya,0.11
Planechase Anthology,C,Fling,0.06
Planechase Anthology,C,Fractured Powerstone,0.11
Planechase Anthology,U,Fusion Elemental,0.11
Planechase Anthology,U,Ghostly Prison,1.7
Planechase Anthology,U,Gluttonous Slime,0.06
Planechase Anthology,U,Graypelt Refuge,0.06
Planechase Anthology,C,Gruul Turf,0.11
Planechase Anthology,U,Guard Gomazoa,0.11
Planechase Anthology,U,Hellkite Hatchling,0.06
Planechase Anthology,C,Hissing Iguanar,0.11
Planechase Anthology,C,Hyena Umbra,0.9
Planechase Anthology,U,Illusory Angel,0.11
Planechase Anthology,U,Inkfathom Witch,0.06
Planechase Anthology,U,Jwar Isle Refuge,0.06
Planechase Anthology,U,Kazandu Refuge,0.06
Planechase Anthology,C,Khalni Garden,0.11
Planechase Anthology,U,Krosan Verge,0.24
Planechase Anthology,C,Liliana's Specter,0.11
Planechase Anthology,U,Mammoth Umbra,0.11
Planechase Anthology,U,Mark of Mutiny,0.06
Planechase Anthology,C,Mistblade Shinobi,0.11
Planechase Anthology,C,Nest Invader,0.11
Planechase Anthology,C,Ninja of the Deep Hours,0.25
Planechase Anthology,C,Nullmage Advocate,0.06
Planechase Anthology,C,Ondu Giant,0.06
Planechase Anthology,U,Overrun,0.06
Planechase Anthology,C,Penumbra Spider,0.06
Planechase Anthology,U,Pollenbright Wings,0.06
Planechase Anthology,C,Quiet Disrepair,0.06
Planechase Anthology,C,Rancor,1.4
Planechase Anthology,C,See Beyond,0.11
Planechase Anthology,U,Shardless Agent,0.6
Planechase Anthology,C,Silhana Ledgewalker,0.75
Planechase Anthology,U,Skarrg the Rage Pits,0.11
Planechase Anthology,C,Skullsnatcher,0.06
Planechase Anthology,C,Snake Umbra,0.12
Planechase Anthology,U,Spirit Mantle,0.72
Planechase Anthology,U,Tainted Isle,1.15
Planechase Anthology,U,Throat Slitter,0.6
Planechase Anthology,C,Tormented Soul,0.06
Planechase Anthology,U,Vitu-Ghazi the City-Tree,0.06
Planechase Anthology,U,Vivid Creek,0.12
Planechase Anthology,U,Walker of Secret Ways,0.11
Planechase Anthology,U,Wall of Frost,0.11
Planechase Anthology,U,Whispersilk Cloak,0.24
Planeshift,C,Arctic Merfolk,0.06
Planeshift,C,Cavern Harpy,0.05
Planeshift,U,Crosis's Catacombs,0.33
Planeshift,U,Darigaaz's Caldera,0.1
Planeshift,U,Darigaaz's Charm,0.06
Planeshift,U,Dromar's Cavern,0.1
Planeshift,U,Dromar's Charm,0.06
Planeshift,U,Flametongue Kavu,0.05
Planeshift,C,Hull Breach,0.09
Planeshift,U,Implode,0.01
Planeshift,C,Nightscape Familiar,0.02
Planeshift,U,Rith's Charm,0.06
Planeshift,U,Rith's Grove,0.3
Planeshift,U,Shifting Sky,0.06
Planeshift,U,Star Compass,0.1
Planeshift,C,Terminate,0.2
Planeshift,C,Thornscape Familiar,0.06
Planeshift,C,Thunderscape Familiar,0.06
Planeshift,U,Treva's Charm,0.06
Planeshift,U,Treva's Ruins,0.2
Planeshift,U,Voice of All,0.05
Planeshift,U,Warped Devotion,0.02
Portal,U,Assassin's Blade,0.06
Portal,U,Boiling Seas,0.08
Portal,C,False Peace,0.06
Portal,U,Flashfires,0.06
Portal,U,Man-o'-War,0.05
Portal,C,Mobilize,1.4
Portal,C,Nature's Lore,0.6
Portal,U,Nature's Ruin,0.05
Portal,U,Noxious Toad,0.08
Portal,C,Owl Familiar,0.06
Portal,U,Personal Tutor,13.5
Portal,U,Rain of Salt,0.08
Portal,U,Rain of Tears,0.07
Portal,U,Starlit Angel,0.06
Portal,C,Stone Rain,0.06
Portal,C,Storm Crow,0.06
Portal,U,Theft of Dreams,0.06
Portal,U,Virtue's Ruin,0.12
Portal,U,Winter's Grasp,0.06
Portal Three Kingdoms,C,Forest Bear,4.0
Portal Three Kingdoms,C,Mountain Bandit,0.15
Premium Deck Series Fire and Lightning,U,Barbarian Ring,0.1
Premium Deck Series Fire and Lightning,U,Boggart Ram-Gang,0.2
Premium Deck Series Fire and Lightning,U,Browbeat,0.38
Premium Deck Series Fire and Lightning,C,Chain Lightning,2.0
Premium Deck Series Fire and Lightning,C,Cinder Pyromancer,0.06
Premium Deck Series Fire and Lightning,U,Fire Servant,0.1
Premium Deck Series Fire and Lightning,U,Fireball,0.06
Premium Deck Series Fire and Lightning,C,Fireblast,0.51
Premium Deck Series Fire and Lightning,U,Flames of the Blood Hand,1.15
Premium Deck Series Fire and Lightning,U,Ghitu Encampment,0.06
Premium Deck Series Fire and Lightning,U,Hellspark Elemental,0.35
Premium Deck Series Fire and Lightning,U,Jackal Pup,0.05
Premium Deck Series Fire and Lightning,C,Keldon Marauders,0.07
Premium Deck Series Fire and Lightning,C,Lightning Bolt,1.7
Premium Deck Series Fire and Lightning,U,Mogg Fanatic,0.06
Premium Deck Series Fire and Lightning,U,Price of Progress,0.95
Premium Deck Series Fire and Lightning,U,Spark Elemental,0.1
Premium Deck Series Fire and Lightning,C,Vulshok Sorcerer,0.06
Premium Deck Series Graveborn,U,Animate Dead,0.8
Premium Deck Series Graveborn,U,Buried Alive,1.51
Premium Deck Series Graveborn,U,Cabal Therapy,0.75
Premium Deck Series Graveborn,U,Crystal Vein,0.25
Premium Deck Series Graveborn,U,Diabolic Servitude,0.05
Premium Deck Series Graveborn,U,Dread Return,0.52
Premium Deck Series Graveborn,C,Duress,0.07
Premium Deck Series Graveborn,U,Ebon Stronghold,0.15
Premium Deck Series Graveborn,C,Exhume,0.8
Premium Deck Series Graveborn,C,Last Rites,0.06
Premium Deck Series Graveborn,C,Polluted Mire,0.06
Premium Deck Series Graveborn,C,Putrid Imp,0.05
Premium Deck Series Graveborn,U,Reanimate,11.01
Premium Deck Series Graveborn,U,Sickening Dreams,0.06
Premium Deck Series Graveborn,U,Zombie Infestation,0.25
Premium Deck Series Slivers,U,Acidic Sliver,0.25
Premium Deck Series Slivers,C,Amoeboid Changeling,0.4
Premium Deck Series Slivers,U,Ancient Ziggurat,6.0
Premium Deck Series Slivers,C,Aphetto Dredging,0.21
Premium Deck Series Slivers,U,Armor Sliver,0.06
Premium Deck Series Slivers,U,Barbed Sliver,0.15
Premium Deck Series Slivers,U,Crystalline Sliver,3.65
Premium Deck Series Slivers,C,Distant Melody,1.25
Premium Deck Series Slivers,C,Frenzy Sliver,0.16
Premium Deck Series Slivers,U,Fury Sliver,0.25
Premium Deck Series Slivers,C,Gemhide Sliver,0.5
Premium Deck Series Slivers,C,Heart Sliver,0.8
Premium Deck Series Slivers,U,Heartstone,0.72
Premium Deck Series Slivers,U,Hibernation Sliver,0.3
Premium Deck Series Slivers,C,Homing Sliver,0.5
Premium Deck Series Slivers,C,Island,0.25
Premium Deck Series Slivers,C,Metallic Sliver,0.15
Premium Deck Series Slivers,U,Might Sliver,0.3
Premium Deck Series Slivers,C,Muscle Sliver,0.25
Premium Deck Series Slivers,U,Necrotic Sliver,3.65
Premium Deck Series Slivers,C,Plains,0.15
Premium Deck Series Slivers,C,Quick Sliver,0.33
Premium Deck Series Slivers,U,Spined Sliver,0.1
Premium Deck Series Slivers,C,Swamp,0.15
Premium Deck Series Slivers,C,Terramorphic Expanse,0.25
Premium Deck Series Slivers,U,Victual Sliver,0.25
Premium Deck Series Slivers,C,Virulent Sliver,0.5
Premium Deck Series Slivers,U,Vivid Creek,0.06
Premium Deck Series Slivers,U,Vivid Grove,0.06
Premium Deck Series Slivers,C,Winged Sliver,1.15
Prophecy,U,Abolish,0.02
Prophecy,U,Citadel of Pain,0.05
Prophecy,U,Entangler,0.05
Prophecy,U,Mana Vapors,0.05
Prophecy,C,Rhystic Study,6.0
Prophecy,U,Spitting Spider,0.06
Prophecy,C,Spore Frog,0.75
Prophecy,U,Sunken Field,0.02
Ravnica,C,Boros Garrison,0.06
Ravnica,C,Boros Signet,0.05
Ravnica,C,Brainspoil,0.06
Ravnica,U,Carven Caryatid,0.05
Ravnica,U,Congregation at Dawn,0.6
Ravnica,C,Consult the Necrosages,0.06
Ravnica,U,Darkblast,0.5
Ravnica,C,Dimir Aqueduct,0.15
Ravnica,C,Dimir Infiltrator,0.05
Ravnica,U,Dimir Machinations,0.5
Ravnica,C,Dimir Signet,0.52
Ravnica,C,Drift of Phantasms,0.05
Ravnica,C,Elves of Deep Shadow,0.05
Ravnica,U,Ethereal Usher,0.06
Ravnica,C,Farseek,0.05
Ravnica,U,Frenzied Goblin,0.06
Ravnica,C,Golgari Brownscale,0.02
Ravnica,U,Golgari Germination,0.06
Ravnica,C,Golgari Rot Farm,0.06
Ravnica,C,Golgari Signet,0.05
Ravnica,U,Golgari Thug,3.7
Ravnica,U,Junktroller,0.05
Ravnica,U,Lightning Helix,4.0
Ravnica,C,Muddle the Mixture,0.5
Ravnica,U,Netherborn Phalanx,0.02
Ravnica,U,Nullmage Shepherd,0.06
Ravnica,U,Oathsworn Giant,0.05
Ravnica,U,Perilous Forays,0.72
Ravnica,C,Perplex,0.1
Ravnica,U,Psychic Drain,0.25
Ravnica,U,Putrefy,0.05
Ravnica,U,Remand,4.0
Ravnica,C,Selesnya Evangel,0.06
Ravnica,C,Selesnya Sanctuary,0.05
Ravnica,C,Selesnya Signet,0.05
Ravnica,C,Shambling Shell,0.05
Ravnica,C,Shred Memory,0.05
Ravnica,U,Spectral Searchlight,0.06
Ravnica,C,Stinkweed Imp,0.05
Ravnica,U,Sunhome Fortress of the Legion,0.2
Ravnica,U,Suppression Field,0.9
Ravnica,U,Telling Time,0.05
Ravnica,C,Thoughtpicker Witch,0.06
Ravnica,C,Veteran Armorer,0.06
Ravnica,U,Vigor Mortis,0.05
Ravnica,U,Vitu-Ghazi, the City-Tree,0.06
Ravnica,U,Watchwolf,0.05
Return to Ravnica,C,Axebane Guardian,0.01
Return to Ravnica,U,Azorius Charm,0.05
Return to Ravnica,U,Blistercoil Weird,0.01
Return to Ravnica,C,Chronic Flooding,0.01
Return to Ravnica,C,Doorkeeper,0.01
Return to Ravnica,C,Drainpipe Vermin,0.01
Return to Ravnica,C,Druid's Deliverance,0.01
Return to Ravnica,U,Dryad Militant,0.05
Return to Ravnica,C,Electrickery,0.01
Return to Ravnica,C,Ethereal Armor,0.05
Return to Ravnica,U,Faerie Impostor,0.01
Return to Ravnica,U,Golgari Charm,0.05
Return to Ravnica,C,Grisly Salvage,0.01
Return to Ravnica,U,Hover Barrier,0.02
Return to Ravnica,U,Izzet Charm,0.05
Return to Ravnica,U,Izzet Staticaster,0.05
Return to Ravnica,U,Judge's Familiar,0.1
Return to Ravnica,C,Lobber Crew,0.01
Return to Ravnica,U,Nivix Guildmage,0.01
Return to Ravnica,U,Rakdos Charm,0.05
Return to Ravnica,U,Rogue's Passage,0.05
Return to Ravnica,C,Rootborn Defenses,0.01
Return to Ravnica,U,Selesnya Charm,0.05
Return to Ravnica,U,Shrieking Affliction,0.26
Return to Ravnica,U,Slum Reaper,0.01
Return to Ravnica,U,Sphere of Safety,0.25
Return to Ravnica,U,Thrill-Kill Assassin,0.01
Return to Ravnica,C,Transguild Promenade,0.01
Return to Ravnica,U,Treasured Find,0.02
Return to Ravnica,U,Ultimate Price,0.05
Return to Ravnica,U,Vandalblast,1.15
Revised,U,Animate Dead,0.52
Revised,C,Atog,0.05
Revised,U,Basalt Monolith,0.25
Revised,U,Black Knight,0.06
Revised,U,Black Vise,0.24
Revised,U,Black Ward,0.06
Revised,U,Castle,0.06
Revised,U,Channel,0.06
Revised,U,Control Magic,0.1
Revised,U,Counterspell,0.72
Revised,U,Cursed Land,0.02
Revised,C,Dark Ritual,0.15
Revised,U,Demonic Tutor,21.0
Revised,C,Disenchant,0.05
Revised,C,Disintegrate,0.01
Revised,C,Giant Growth,0.05
Revised,U,Hypnotic Specter,0.3
Revised,U,Instill Energy,0.06
Revised,U,Juggernaut,0.15
Revised,C,Kird Ape,0.05
Revised,U,Library of Leng,0.1
Revised,C,Lightning Bolt,1.3
Revised,U,Living Wall,0.1
Revised,U,Nettling Imp,0.02
Revised,U,Ornithopter,0.05
Revised,U,Regrowth,1.0
Revised,U,Resurrection,0.02
Revised,U,Serra Angel,1.0
Revised,U,Shatterstorm,0.1
Revised,U,Sol Ring,4.0
Revised,C,Stream of Life,0.05
Revised,U,Swords to Plowshares,0.65
Revised,U,The Rack,1.0
Revised,C,Wall of Wood,0.06
Revised,U,White Knight,0.05
Revised,U,White Ward,0.06
Rise of the Eldrazi,C,Ancient Stirrings,1.0
Rise of the Eldrazi,U,Artisan of Kozilek,0.08
Rise of the Eldrazi,C,Contaminated Ground,0.01
Rise of the Eldrazi,C,Deprive,0.08
Rise of the Eldrazi,C,Distortion Strike,0.25
Rise of the Eldrazi,C,Eel Umbra,0.06
Rise of the Eldrazi,C,Eland Umbra,0.06
Rise of the Eldrazi,U,Emerge Unscathed,0.07
Rise of the Eldrazi,U,Enclave Cryptologist,0.05
Rise of the Eldrazi,C,Flame Slash,0.06
Rise of the Eldrazi,U,Forked Bolt,0.08
Rise of the Eldrazi,U,Gravity Well,0.1
Rise of the Eldrazi,U,Guard Gomazoa,0.05
Rise of the Eldrazi,C,Hyena Umbra,0.1
Rise of the Eldrazi,U,Inquisition of Kozilek,2.0
Rise of the Eldrazi,U,Joraga Treespeaker,1.0
Rise of the Eldrazi,C,Lone Missionary,0.05
Rise of the Eldrazi,C,Nest Invader,0.05
Rise of the Eldrazi,U,Nirkana Cutthroat,0.05
Rise of the Eldrazi,U,Not of This World,0.25
Rise of the Eldrazi,C,Overgrown Battlement,0.05
Rise of the Eldrazi,U,Pathrazer of Ulamog,1.0
Rise of the Eldrazi,C,Prophetic Prism,0.05
Rise of the Eldrazi,U,Skittering Invasion,0.05
Rise of the Eldrazi,C,Soul's Attendant,0.8
Rise of the Eldrazi,C,Spider Umbra,0.08
Rise of the Eldrazi,C,Stalwart Shield-Bearers,0.06
Rise of the Eldrazi,U,Survival Cache,0.06
Rise of the Eldrazi,U,Unified Will,0.5
Rise of the Eldrazi,U,Wall of Omens,0.72
Saviors of Kamigawa,C,Death Denied,0.01
Saviors of Kamigawa,U,Ebony Owl Netsuke,0.25
Saviors of Kamigawa,C,Freed from the Real,0.5
Saviors of Kamigawa,U,Ghost-Lit Redeemer,0.06
Saviors of Kamigawa,C,Gnat Miser,0.05
Saviors of Kamigawa,U,Hand of Cruelty,0.07
Saviors of Kamigawa,U,Hand of Honor,0.3
Saviors of Kamigawa,U,Haru-Onna,0.06
Saviors of Kamigawa,C,Ideas Unbound,0.05
Saviors of Kamigawa,U,Inner-Chamber Guard,0.06
Saviors of Kamigawa,U,Kashi-Tribe Elite,0.1
Saviors of Kamigawa,C,Kitsune Dawnblade,0.06
Saviors of Kamigawa,C,Kuro's Taken,0.06
Saviors of Kamigawa,U,Locust Miser,0.2
Saviors of Kamigawa,U,Manriki-Gusari,0.25
Saviors of Kamigawa,U,Molting Skin,0.06
Saviors of Kamigawa,U,Nikko-Onna,0.21
Saviors of Kamigawa,U,O-Naginata,0.5
Saviors of Kamigawa,U,Overwhelming Intellect,0.06
Saviors of Kamigawa,C,Ronin Cavekeeper,0.06
Saviors of Kamigawa,U,Seek the Horizon,0.06
Saviors of Kamigawa,U,Shape Stealer,0.05
Saviors of Kamigawa,U,Shifting Borders,0.06
Saviors of Kamigawa,U,Yuki-Onna,0.06
Scars of Mirrodin,C,Accorder's Shield,0.01
Scars of Mirrodin,C,Assault Strobe,0.05
Scars of Mirrodin,C,Auriok Sunchaser,0.01
Scars of Mirrodin,C,Bladed Pinions,0.01
Scars of Mirrodin,C,Blight Mamba,0.1
Scars of Mirrodin,C,Carapace Forger,0.1
Scars of Mirrodin,U,Contagion Clasp,0.1
Scars of Mirrodin,C,Contagious Nim,0.05
Scars of Mirrodin,C,Corpse Cur,0.05
Scars of Mirrodin,U,Darksteel Myr,0.01
Scars of Mirrodin,U,Dispense Justice,0.01
Scars of Mirrodin,U,Exsanguinate,1.3
Scars of Mirrodin,C,Ezuri's Archers,0.01
Scars of Mirrodin,C,Fume Spitter,0.01
Scars of Mirrodin,C,Galvanic Blast,0.25
Scars of Mirrodin,U,Glimmerpoint Stag,0.01
Scars of Mirrodin,C,Glimmerpost,0.05
Scars of Mirrodin,C,Glint Hawk,0.01
Scars of Mirrodin,C,Golem Foundry,0.01
Scars of Mirrodin,U,Grafted Exoskeleton,0.3
Scars of Mirrodin,C,Grasp of Darkness,0.25
Scars of Mirrodin,U,Ichor Rats,0.1
Scars of Mirrodin,C,Ichorclaw Myr,0.52
Scars of Mirrodin,U,Infiltration Lens,0.08
Scars of Mirrodin,C,Kuldotha Rebirth,0.05
Scars of Mirrodin,U,Liquimetal Coating,0.1
Scars of Mirrodin,U,Memnite,0.5
Scars of Mirrodin,U,Myr Galvanizer,0.1
Scars of Mirrodin,U,Necropede,0.38
Scars of Mirrodin,C,Nihil Spellbomb,0.25
Scars of Mirrodin,U,Palladium Myr,0.33
Scars of Mirrodin,C,Plague Stinger,0.05
Scars of Mirrodin,U,Riddlesmith,0.02
Scars of Mirrodin,C,Steady Progress,0.02
Scars of Mirrodin,C,Sylvok Lifestaff,0.02
Scars of Mirrodin,C,Sylvok Replica,0.01
Scars of Mirrodin,C,Tainted Strike,0.05
Scars of Mirrodin,U,Throne of Geth,0.02
Scars of Mirrodin,U,Thrummingbird,0.05
Scars of Mirrodin,C,Turn Aside,0.01
Scars of Mirrodin,U,Twisted Image,0.15
Scars of Mirrodin,C,Wall of Tanglecord,0.01
Scars of Mirrodin,C,Withstand Death,0.01
Scourge,U,Alpha Status,0.5
Scourge,U,Brain Freeze,0.25
Scourge,U,Cabal Interrogator,0.02
Scourge,C,Carrion Feeder,0.05
Scourge,U,Daru Warchief,0.5
Scourge,C,Dragon Breath,0.05
Scourge,U,Dragonspeaker Shaman,1.25
Scourge,U,Edgewalker,0.08
Scourge,C,Fierce Empath,0.08
Scourge,C,Goblin War Strike,0.05
Scourge,U,Goblin Warchief,0.5
Scourge,U,Long-Term Plans,0.8
Scourge,U,One with Nature,0.05
Scourge,U,Pemmin's Aura,0.33
Scourge,U,Pyrostatic Pillar,0.1
Scourge,U,Riptide Survivor,0.06
Scourge,U,Temple of the False God,0.25
Scourge,U,Tendrils of Agony,1.0
Scourge,U,Undead Warchief,4.5
Scourge,U,Unspeakable Symbol,0.2
Scourge,C,Vengeful Dead,0.05
Scourge,C,Wipe Clean,0.06
Scourge,U,Wirewood Symbiote,0.3
Shadowmoor,C,Aphotic Wisps,0.01
Shadowmoor,U,Armored Ascension,0.06
Shadowmoor,U,Ashenmoor Gouger,0.02
Shadowmoor,C,Barkshell Blessing,0.01
Shadowmoor,C,Blazethorn Scarecrow,0.01
Shadowmoor,C,Blight Sickle,0.02
Shadowmoor,U,Bloodmark Mentor,0.5
Shadowmoor,U,Blowfly Infestation,2.0
Shadowmoor,U,Boggart Ram-Gang,0.15
Shadowmoor,C,Cerulean Wisps,0.05
Shadowmoor,C,Chainbreaker,0.01
Shadowmoor,C,Cinderbones,0.02
Shadowmoor,C,Cinderhaze Wretch,0.01
Shadowmoor,U,Corrosive Mentor,1.0
Shadowmoor,U,Corrupt,0.01
Shadowmoor,C,Crimson Wisps,0.05
Shadowmoor,C,Curse of Chains,0.1
Shadowmoor,U,Cursecatcher,6.0
Shadowmoor,U,Dawnglow Infusion,0.1
Shadowmoor,U,Deepchannel Mentor,0.3
Shadowmoor,C,Devoted Druid,3.0
Shadowmoor,U,Dream Salvage,0.6
Shadowmoor,U,Drove of Elves,0.15
Shadowmoor,C,Drowner Initiate,0.02
Shadowmoor,C,Elsewhere Flask,0.01
Shadowmoor,C,Elvish Hexhunter,0.02
Shadowmoor,C,Faerie Macabre,0.05
Shadowmoor,U,Faerie Swarm,0.07
Shadowmoor,C,Farhaven Elf,0.15
Shadowmoor,C,Fate Transfer,0.1
Shadowmoor,U,Firespout,0.15
Shadowmoor,C,Fists of the Demigod,0.1
Shadowmoor,U,Flame Javelin,0.01
Shadowmoor,U,Flourishing Defenses,0.25
Shadowmoor,U,Flow of Ideas,0.01
Shadowmoor,U,Fossil Find,0.02
Shadowmoor,C,Gleeful Sabotage,0.33
Shadowmoor,U,Gloomwidow,0.02
Shadowmoor,C,Goldenglow Moth,0.02
Shadowmoor,U,Grief Tyrant,0.01
Shadowmoor,U,Guttural Response,0.25
Shadowmoor,U,Heap Doll,0.1
Shadowmoor,C,Helm of the Ghastlord,0.06
Shadowmoor,U,Horde of Boggarts,0.19
Shadowmoor,U,Howl of the Night Pack,0.01
Shadowmoor,U,Incremental Blight,0.2
Shadowmoor,U,Inkfathom Infiltrator,0.33
Shadowmoor,U,Inkfathom Witch,0.01
Shadowmoor,C,Juvenile Gloomwidow,0.05
Shadowmoor,U,Kitchen Finks,7.0
Shadowmoor,U,Kulrath Knight,2.25
Shadowmoor,U,Leech Bonder,0.02
Shadowmoor,U,Leechridden Swamp,0.25
Shadowmoor,U,Lockjaw Snapper,0.15
Shadowmoor,U,Lurebound Scarecrow,0.06
Shadowmoor,U,Madblind Mountain,0.06
Shadowmoor,C,Manaforge Cinder,0.1
Shadowmoor,C,Manamorphose,4.0
Shadowmoor,C,Memory Sluice,0.1
Shadowmoor,U,Mercy Killing,0.25
Shadowmoor,C,Mine Excavation,0.01
Shadowmoor,U,Mistmeadow Skulk,0.06
Shadowmoor,U,Mistmeadow Witch,0.06
Shadowmoor,U,Mistveil Plains,2.5
Shadowmoor,U,Moonring Island,0.05
Shadowmoor,C,Mudbrawler Cohort,0.05
Shadowmoor,U,Murderous Redcap,0.15
Shadowmoor,C,Oona's Gatewarden,0.05
Shadowmoor,C,Pili-Pala,0.15
Shadowmoor,U,Plumeveil,0.02
Shadowmoor,C,Poison the Well,0.01
Shadowmoor,C,Power of Fire,0.02
Shadowmoor,C,Presence of Gond,0.25
Shadowmoor,U,Prison Term,0.5
Shadowmoor,U,Puresight Merrow,0.05
Shadowmoor,U,Pyre Charger,0.01
Shadowmoor,U,Raking Canopy,0.05
Shadowmoor,C,Rattleblaze Scarecrow,0.01
Shadowmoor,U,Repel Intruders,0.02
Shadowmoor,C,Rite of Consumption,0.25
Shadowmoor,U,River's Grasp,0.01
Shadowmoor,U,Sapseep Forest,0.06
Shadowmoor,C,Scar,0.05
Shadowmoor,C,Scarscale Ritual,0.06
Shadowmoor,C,Scrapbasket,0.01
Shadowmoor,C,Scuttlemutt,0.05
Shadowmoor,C,Scuzzback Marauders,0.01
Shadowmoor,C,Scuzzback Scrapper,0.01
Shadowmoor,U,Seedcradle Witch,0.02
Shadowmoor,C,Shield of the Oversoul,0.25
Shadowmoor,C,Silkbind Faerie,0.01
Shadowmoor,C,Smash to Smithereens,0.05
Shadowmoor,U,Spectral Procession,0.2
Shadowmoor,U,Spiteflame Witch,0.01
Shadowmoor,C,Steel of the Godhead,1.0
Shadowmoor,U,Tatterkite,0.1
Shadowmoor,U,Tattermunge Maniac,0.05
Shadowmoor,C,Thornwatch Scarecrow,0.01
Shadowmoor,U,Torrent of Souls,0.01
Shadowmoor,U,Tower Above,0.02
Shadowmoor,C,Turn to Mist,0.1
Shadowmoor,U,Umbral Mantle,3.0
Shadowmoor,C,Viridescent Wisps,0.01
Shadowmoor,U,Wasp Lancer,0.06
Shadowmoor,C,Watchwing Scarecrow,0.01
Shadowmoor,U,Wicker Warcrawler,0.01
Shadowmoor,U,Wild Swing,0.02
Shadowmoor,U,Wilt-Leaf Cavaliers,0.15
Shadowmoor,C,Wingrattle Scarecrow,0.1
Shadows over Innistrad,U,Duskwatch Recruiter,0.15
Shadows over Innistrad,C,Fiery Temper,0.05
Shadows over Innistrad,U,Heir of Falkenrath,0.05
Shadows over Innistrad,U,Hermit of the Natterknolls,0.02
Shadows over Innistrad,U,Howlpack Resurgence,0.15
Shadows over Innistrad,U,Indulgent Aristocrat,0.03
Shadows over Innistrad,U,Lambholt Pacifist,0.1
Shadows over Innistrad,U,Lightning Axe,0.25
Shadows over Innistrad,U,Moonlight Hunt,0.02
Shadows over Innistrad,U,Open the Armory,0.02
Shadows over Innistrad,U,Skin Invasion,0.01
Shadows over Innistrad,C,Thraben Inspector,0.25
